1346769990022,1346769990022,-1.2258313,9.346964,1.532289,0.259277463754092,0.236204230872035070.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990041,1346769990041,-1.2258313,9.346964,1.532289,0.259277463754092,0.238511554194622580.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990062,1346769990062,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.240833976519253920.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990084,1346769990082,-1.3790601,9.346964,1.532289,0.23840410391000333,0.240590989254708070.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990102,1346769990102,-1.3790601,9.346964,1.532289,0.23840410391000333,0.240372300716978880.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990123,1346769990122,-1.2258313,9.346964,1.532289,0.259277463754092,0.242262817048861070.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990142,1346769990142,-1.2258313,9.346964,1.532289,0.259277463754092,0.243964281744737970.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990168,1346769990168,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.247833879022638810.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990202,1346769990202,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.251316516566983450.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990222,1346769990222,-1.3790601,9.193734,1.532289,0.3879796504007853,0.26498283015400760.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990244,1346769990243,-1.3790601,9.346964,1.532289,0.23840410391000333,0.26232495749000180.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990262,1346769990262,-1.3790601,9.346964,1.532289,0.23840410391000333,0.259932872096357070.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990282,1346769990281,-1.2258313,9.346964,1.532289,0.259277463754092,0.25986733126115390.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990302,1346769990302,-1.2258313,9.346964,1.532289,0.259277463754092,0.259808344509568740.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990325,1346769990325,-1.2258313,9.346964,1.532289,0.259277463754092,0.259755256433230.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990370,1346769990370,-1.2258313,9.500193,1.532289,0.1092663788718582,0.24470636845284690.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990391,1346769990391,-1.2258313,9.346964,1.532289,0.259277463754092,0.246163478004684050.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990412,1346769990412,-1.2258313,9.346964,1.532289,0.259277463754092,0.247474876599166230.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990431,1346769990431,-1.2258313,9.346964,1.532289,0.259277463754092,0.248655135332246040.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990452,1346769990451,-1.2258313,9.346964,1.532289,0.259277463754092,0.249717368190259140.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990472,1346769990472,-1.2258313,9.346964,1.532289,0.259277463754092,0.250673377760888050.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990492,1346769990492,-1.2258313,9.346964,1.532289,0.259277463754092,0.251533786373029530.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990512,1346769990512,-1.2258313,9.346964,1.532289,0.259277463754092,0.252308154122674770.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990532,1346769990532,-1.2258313,9.500193,1.532289,0.1092663788718582,0.238003976384444260.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990552,1346769990552,-1.2258313,9.500193,1.532289,0.1092663788718582,0.225130216441351670.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990574,1346769990572,-1.2258313,9.500193,1.532289,0.1092663788718582,0.213543832511751740.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990592,1346769990592,-1.2258313,9.500193,1.532289,0.1092663788718582,0.203116086992376880.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990612,1346769990611,-1.2258313,9.346964,1.532289,0.259277463754092,0.208732224752235380.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990632,1346769990632,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.214032580065480120.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990654,1346769990652,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.218802899839502240.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990672,1346769990672,-1.3790601,9.346964,1.532289,0.23840410391000333,0.220763020275760420.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990692,1346769990692,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.22695274373513160.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990712,1346769990712,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.232523494839342260.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990734,1346769990732,-1.2258313,9.346964,1.532289,0.259277463754092,0.235198891770683760.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990752,1346769990752,-1.2258313,9.346964,1.532289,0.259277463754092,0.237606749004904470.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990772,1346769990771,-1.2258313,9.500193,1.532289,0.1092663788718582,0.22477271180035780.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990792,1346769990792,-1.0726024,9.346964,1.532289,0.27773306846666657,0.230068747545905760.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990812,1346769990812,-1.0726024,9.346964,1.532289,0.27773306846666657,0.234835179709007220.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990832,1346769990832,-1.2258313,9.346964,1.532289,0.259277463754092,0.237279408149937560.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990852,1346769990852,-1.2258313,9.346964,1.532289,0.259277463754092,0.239479213743132660.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990874,1346769990872,-1.2258313,9.346964,1.532289,0.259277463754092,0.24145903877373030.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990892,1346769990892,-1.3790601,9.500193,1.532289,0.08871511466836246,0.226184646135587340.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990912,1346769990912,-1.3790601,9.500193,1.532289,0.08871511466836246,0.212437692784019280.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990933,1346769990932,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.217367501288564050.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990951,1346769990951,-1.3790601,9.500193,1.532289,0.08871511466836246,0.20450226243483690.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990971,1346769990971,-1.3790601,9.500193,1.532289,0.08871511466836246,0.192923547485653160.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769990991,1346769990991,-1.2258313,9.346964,1.532289,0.259277463754092,0.19955893921137210.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991012,1346769991012,-1.3790601,9.346964,1.532289,0.23840410391000333,0.203443455739119040.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991031,1346769991031,-1.3790601,9.346964,1.532289,0.23840410391000333,0.20693952060830290.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991052,1346769991052,-1.2258313,9.346964,1.532289,0.259277463754092,0.212173315000871420.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991072,1346769991072,-1.2258313,9.346964,1.532289,0.259277463754092,0.216883729946384140.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991092,1346769991091,-1.2258313,9.500193,1.532289,0.1092663788718582,0.206121994678569180.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991112,1346769991112,-1.2258313,9.346964,1.532289,0.259277463754092,0.21143754166532930.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991132,1346769991132,-1.2258313,9.346964,1.532289,0.259277463754092,0.216221533945492620.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991152,1346769991152,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.22077295832825170.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991172,1346769991172,-1.2258313,9.346964,1.532289,0.259277463754092,0.224623408928211920.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991192,1346769991192,-1.2258313,9.346964,1.532289,0.259277463754092,0.22808881446243850.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991212,1346769991212,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.231453510775819350.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991232,1346769991232,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.234481737452848340.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991254,1346769991252,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.239299589174068240.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991272,1346769991272,-1.0726024,9.346964,1.3790601,0.3011612419619194,0.24548575454503440.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991292,1346769991292,-1.0726024,9.346964,1.3790601,0.3011612419619194,0.251053303369685840.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991312,1346769991312,-1.3790601,9.500193,1.532289,0.08871511466836246,0.234819484257650760.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991334,1346769991332,-1.3790601,9.346964,1.532289,0.23840410391000333,0.235177946228227520.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991352,1346769991352,-1.3790601,9.346964,1.532289,0.23840410391000333,0.235500562001212440.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991372,1346769991372,-1.3790601,9.346964,1.532289,0.23840410391000333,0.235790916196418150.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991392,1346769991392,-1.3790601,9.346964,1.532289,0.23840410391000333,0.23605223497167060.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991414,1346769991412,-1.3790601,9.346964,1.532289,0.23840410391000333,0.236287421869008420.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991432,1346769991432,-1.3790601,9.346964,1.532289,0.23840410391000333,0.2364990900762620.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991452,1346769991452,-1.3790601,9.346964,1.532289,0.23840410391000333,0.23668959146247480.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991472,1346769991472,-1.2258313,9.346964,1.532289,0.259277463754092,0.23894837872529510.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991492,1346769991492,-1.2258313,9.500193,1.532289,0.1092663788718582,0.225980178546710150.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991512,1346769991512,-1.2258313,9.500193,1.532289,0.1092663788718582,0.214308798405307840.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991532,1346769991532,-1.2258313,9.346964,1.532289,0.259277463754092,0.218805665007194780.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991554,1346769991552,-1.2258313,9.346964,1.532289,0.259277463754092,0.22285284494219220.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991621,1346769991589,-1.2258313,9.500193,1.532289,0.1092663788718582,0.21149419816590180.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991622,1346769991611,-1.0726024,9.346964,1.3790601,0.3011612419619194,0.220460902679117860.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991631,1346769991631,-1.2258313,9.346964,1.532289,0.259277463754092,0.224342558844456470.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991651,1346769991651,-1.2258313,9.346964,1.532289,0.259277463754092,0.22783604938747710.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991672,1346769991672,-1.2258313,9.346964,1.532289,0.259277463754092,0.230980190870989950.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991701,1346769991701,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.23614819725561340.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991722,1346769991722,-1.3790601,9.346964,1.532289,0.23840410391000333,0.236373787924413940.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991744,1346769991741,-1.3790601,9.346964,1.532289,0.23840410391000333,0.236576819525998270.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991762,1346769991762,-1.2258313,9.346964,1.532289,0.259277463754092,0.238846883982634230.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991782,1346769991782,-1.3790601,9.346964,1.532289,0.23840410391000333,0.238802605974711340.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991802,1346769991802,-1.3790601,9.346964,1.532289,0.23840410391000333,0.238762755767646720.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991824,1346769991822,-1.2258313,9.346964,1.532289,0.259277463754092,0.240814226596860550.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991842,1346769991842,-1.2258313,9.346964,1.532289,0.259277463754092,0.242660550340096070.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991862,1346769991862,-1.2258313,9.346964,1.532289,0.259277463754092,0.24432224170625680.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991888,1346769991888,-1.2258313,9.500193,1.532289,0.1092663788718582,0.230816655221568020.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991922,1346769991922,-1.0726024,9.346964,1.532289,0.27773306846666657,0.23550829661598880.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991942,1346769991942,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.240223492419364970.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991962,1346769991962,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.244467168635377320.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769991996,1346769991996,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.246194029507058630.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992014,1346769992012,-1.3790601,9.346964,1.532289,0.23840410391000333,0.24541503693574520.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992032,1346769992032,-1.3790601,9.346964,1.532289,0.23840410391000333,0.244713943622723920.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992052,1346769992051,-1.532289,9.193734,1.532289,0.36433613789383124,0.25667616322808560.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992072,1346769992072,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.25718212462230330.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992092,1346769992091,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.257637489876345270.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992112,1346769992112,-1.3790601,9.346964,1.532289,0.23840410391000333,0.25571415125105110.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992132,1346769992132,-1.3790601,9.346964,1.532289,0.23840410391000333,0.25398314649115240.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992152,1346769992152,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.25475840956307630.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992172,1346769992172,-1.3790601,9.500193,1.532289,0.08871511466836246,0.238154079826181140.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992193,1346769992193,-1.3790601,9.500193,1.532289,0.08871511466836246,0.223210183087717870.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992212,1346769992211,-1.2258313,9.500193,1.532289,0.1092663788718582,0.211815802496342380.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992232,1346769992232,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.218900247746987770.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992252,1346769992252,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.225276248462011970.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992272,1346769992272,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.231014649096032750.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992292,1346769992292,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.236179209658100580.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992312,1346769992312,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.240827314156265820.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992332,1346769992332,-1.3790601,9.346964,1.532289,0.23840410391000333,0.24058499312802870.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992352,1346769992352,-1.3790601,9.346964,1.532289,0.23840410391000333,0.240366904202976380.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992372,1346769992372,-1.2258313,9.346964,1.532289,0.259277463754092,0.242257960186266890.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992392,1346769992392,-1.3790601,9.346964,1.532289,0.23840410391000333,0.241872574552897820.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992412,1346769992412,-1.3790601,9.346964,1.532289,0.23840410391000333,0.241525727483439950.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992432,1346769992432,-1.2258313,9.346964,1.532289,0.259277463754092,0.243300901136957320.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992452,1346769992452,-1.2258313,9.346964,1.532289,0.259277463754092,0.244898557422477740.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992472,1346769992472,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.248674727131212440.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992492,1346769992492,-1.2258313,9.346964,1.532289,0.259277463754092,0.249735000809299720.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992512,1346769992512,-1.2258313,9.346964,1.532289,0.259277463754092,0.250689247117998340.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992532,1346769992531,-1.2258313,9.500193,1.532289,0.1092663788718582,0.236546960082647830.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992552,1346769992552,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.241158289537810380.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992572,1346769992572,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.245308486040585250.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992593,1346769992592,-1.2258313,9.346964,1.532289,0.259277463754092,0.246705383832751340.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992612,1346769992612,-1.2258313,9.346964,1.532289,0.259277463754092,0.247962591843619270.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992632,1346769992632,-1.2258313,9.346964,1.532289,0.259277463754092,0.249094079051527030.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992654,1346769992654,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.2524506965911050.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992672,1346769992672,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.255471652371723370.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992693,1346769992692,-1.2258313,9.346964,1.532289,0.259277463754092,0.255852233515631360.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992714,1346769992714,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.25644058788232220.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992732,1346769992732,-1.3790601,9.346964,1.3790601,0.2617357770948683,0.256970106811467260.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992752,1346769992752,-1.3790601,9.346964,1.532289,0.23840410391000333,0.25511350649365540.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992772,1346769992772,-1.3790601,9.346964,1.532289,0.23840410391000333,0.253442566210391240.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992794,1346769992794,-1.3790601,9.500193,1.532289,0.08871511466836246,0.236969820810725350.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992812,1346769992812,-1.2258313,9.346964,1.532289,0.259277463754092,0.2392005851383030.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992832,1346769992832,-1.2258313,9.346964,1.532289,0.259277463754092,0.24120827302979880.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992852,1346769992851,-1.2258313,9.346964,1.532289,0.259277463754092,0.243015192129153320.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992874,1346769992872,-1.2258313,9.346964,1.532289,0.259277463754092,0.244641419315879880.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992892,1346769992892,-1.2258313,9.346964,1.532289,0.259277463754092,0.24610502378151050.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992912,1346769992912,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.249760546852544150.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992932,1346769992932,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.253050517611027260.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992952,1346769992952,-1.2258313,9.346964,1.532289,0.259277463754092,0.25367321223461260.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992972,1346769992972,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.25657191644905860.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769992992,1346769992992,-1.2258313,9.346964,1.3790601,0.2826602539471317,0.259180750237740560.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993015,1346769993014,-1.2258313,9.346964,1.532289,0.259277463754092,0.25919042158951980.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993031,1346769993031,-1.2258313,9.346964,1.532289,0.259277463754092,0.259199125806106770.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993051,1346769993051,-1.2258313,9.346964,1.532289,0.259277463754092,0.2592069596010220.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993072,1346769993072,-1.2258313,9.346964,1.532289,0.259277463754092,0.259214010016434070.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993092,1346769993092,-1.2258313,9.346964,1.532289,0.259277463754092,0.25922035539029440.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993112,1346769993112,-1.3790601,9.500193,1.532289,0.08871511466836246,0.242169831064028620.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993132,1346769993132,-1.3790601,9.346964,1.532289,0.23840410391000333,0.24179325834301470.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993152,1346769993152,-1.3790601,9.346964,1.532289,0.23840410391000333,0.241454342894663330.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993172,1346769993171,-1.2258313,9.500193,1.532289,0.1092663788718582,0.22823554629540740.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993192,1346769993192,-1.2258313,9.346964,1.532289,0.259277463754092,0.231339738087531940.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993212,1346769993212,-1.2258313,9.346964,1.532289,0.259277463754092,0.234133510695818420.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993232,1346769993232,-1.2258313,9.500193,1.532289,0.1092663788718582,0.221646797327355870.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993252,1346769993252,-1.2258313,9.500193,1.532289,0.1092663788718582,0.210408755314346220.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993272,1346769993272,-1.2258313,9.346964,1.532289,0.259277463754092,0.215295626231140850.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993292,1346769993292,-1.0726024,9.346964,1.532289,0.27773306846666657,0.221539370547732460.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993312,1346769993312,-1.0726024,9.346964,1.532289,0.27773306846666657,0.2271587404233610.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
1346769993332,1346769993331,-1.2258313,9.346964,1.532289,0.259277463754092,0.230370612804294740.0, 0.0,0, 0.0, 0.0, 0.0, "acc"
